date,AAPL,MSFT,GOOGL,AMZN,FB
2019-11-06 14:15:00,256.64,143.97,1290.7358,1794.36,192.1151
2019-11-06 14:00:00,256.38,143.96,1290.36,1795.61,192.45
2019-11-06 13:45:00,256.5231,143.902,1290.738,1795.0829,192.2822
2019-11-06 13:30:00,256.12,143.945,1289.89,1793.59,192.33
2019-11-06 13:15:00,255.95,143.785,1287.275,1792.8101,192.09
2019-11-06 13:00:00,255.84,143.76,1285.57,1790.5,192.09
2019-11-06 12:45:00,255.93,143.76,1286.74,1790.6204,192.15
2019-11-06 12:30:00,255.78,143.58,1286.59,1790.0,192.006
2019-11-06 12:15:00,256.01,143.695,1287.875,1791.2,192.075
2019-11-06 12:00:00,256.13,143.45,1287.94,1789.06,191.82
2019-11-06 11:45:00,256.06,143.62,1288.63,1790.0,192.04
2019-11-06 11:30:00,256.28,143.88,1288.74,1792.7,192.42
2019-11-06 11:15:00,256.3403,143.76,1288.79,1793.1,192.08
2019-11-06 11:00:00,256.1,143.88,1287.61,1794.87,192.32
2019-11-06 10:45:00,256.65,143.96,1290.69,1797.72,193.03
2019-11-06 10:30:00,256.743,143.83,1290.51,1797.2,192.64
2019-11-06 10:15:00,256.92,143.885,1291.86,1797.53,192.99
2019-11-06 10:00:00,257.11,144.04,1289.23,1797.02,193.04
2019-11-06 09:45:00,256.9903,143.9758,1286.7116,1800.7222,193.2277
2019-11-05 16:00:00,257.15,144.46,1291.46,1801.71,194.32
2019-11-05 15:45:00,257.59,144.7,1292.22,1803.91,194.298
2019-11-05 15:30:00,257.72,144.6,1293.13,1803.55,194.23
2019-11-05 15:15:00,257.81,144.5813,1294.46,1803.755,194.29
2019-11-05 15:00:00,257.92,144.52,1293.69,1804.08,194.29
2019-11-05 14:45:00,258.1,144.51,1294.0,1804.9,194.18
2019-11-05 14:30:00,257.635,144.63,1294.5699,1805.24,194.1781
2019-11-05 14:15:00,257.6945,144.64,1294.4399,1804.9666,194.08
2019-11-05 14:00:00,257.81,144.58,1294.8,1803.63,193.96
2019-11-05 13:45:00,257.8666,144.5242,1294.86,1803.4909,194.0939
2019-11-05 13:30:00,257.83,144.641,1296.26,1804.3101,194.025
2019-11-05 13:15:00,257.9801,144.67,1296.59,1804.985,194.06
2019-11-05 13:00:00,257.58,144.7,1295.68,1804.81,193.9
2019-11-05 12:45:00,257.6468,144.6633,1296.2,1804.12,194.23
2019-11-05 12:30:00,257.4442,144.4974,1296.1949,1803.76,194.117
2019-11-05 12:15:00,257.46,144.495,1293.705,1804.3214,194.1
2019-11-05 12:00:00,257.52,144.54,1293.82,1803.66,193.91
2019-11-05 11:45:00,257.4618,144.35,1293.3735,1801.4159,193.8
2019-11-05 11:30:00,257.1266,144.55,1295.0166,1801.55,194.29
2019-11-05 11:15:00,257.43,144.4,1295.13,1802.495,194.2681
2019-11-05 11:00:00,257.51,144.13,1293.48,1800.99,194.06
2019-11-05 10:45:00,257.75,144.195,1293.356,1800.22,193.8462
2019-11-05 10:30:00,257.2096,144.17,1295.52,1799.86,194.2199
2019-11-05 10:15:00,257.2183,144.1147,1292.2321,1797.4281,194.5329
2019-11-05 10:00:00,257.32,144.42,1293.91,1804.11,195.15
2019-11-05 09:45:00,256.9607,144.596,1291.729,1806.5114,195.0582
2019-11-04 16:00:00,257.48,144.52,1289.61,1805.28,194.72
2019-11-04 15:45:00,257.2858,144.4,1289.99,1808.4637,194.9705
2019-11-04 15:30:00,257.2329,144.32,1288.0,1806.83,194.98
2019-11-04 15:15:00,256.95,144.28,1288.42,1806.7,195.2101
2019-11-04 15:00:00,257.37,144.39,1290.96,1810.29,195.72
2019-11-04 14:45:00,256.9464,144.55,1291.02,1812.0,195.9168
2019-11-04 14:30:00,256.72,144.53,1291.715,1811.37,195.9428
2019-11-04 14:15:00,256.68,144.655,1291.0361,1810.319,195.78
2019-11-04 14:00:00,256.81,144.65,1290.78,1811.29,195.33
2019-11-04 13:45:00,256.92,144.77,1291.08,1810.605,195.88
2019-11-04 13:30:00,256.6482,144.735,1291.4895,1810.5404,195.58
2019-11-04 13:15:00,256.27,144.71,1289.11,1810.7,195.3655
2019-11-04 13:00:00,256.37,144.76,1287.91,1810.87,195.1373
2019-11-04 12:45:00,255.81,144.7844,1287.88,1810.4644,194.79
2019-11-04 12:30:00,256.0066,144.65,1287.2693,1811.37,194.707
2019-11-04 12:15:00,256.2507,144.675,1287.7108,1810.73,194.5681
2019-11-04 12:00:00,256.27,144.61,1284.27,1808.75,194.34
2019-11-04 11:45:00,256.73,144.6925,1284.5,1809.0,194.7162
2019-11-04 11:30:00,256.88,144.515,1283.45,1807.875,194.0472
2019-11-04 11:15:00,256.8955,144.435,1285.96,1812.99,195.0234
2019-11-04 11:00:00,256.96,144.43,1283.3,1811.39,194.75
2019-11-04 10:45:00,256.7803,144.5908,1284.39,1812.1,195.5631
2019-11-04 10:30:00,257.21,144.6042,1286.26,1814.26,196.0538
2019-11-04 10:15:00,256.37,144.3964,1285.361,1808.2195,196.4152
2019-11-04 10:00:00,256.47,144.42,1285.3,1808.3199,197.12
2019-11-04 09:45:00,256.68,144.4447,1284.0775,1810.4253,195.6046
2019-11-01 16:00:00,255.85,143.72,1272.98,1791.48,193.69
2019-11-01 15:45:00,254.6827,143.48,1268.35,1788.15,192.825
2019-11-01 15:30:00,254.595,143.4402,1266.8101,1786.9404,192.4069
2019-11-01 15:15:00,254.64,143.3977,1266.47,1786.72,192.4061
2019-11-01 15:00:00,254.35,143.38,1268.02,1787.01,192.44
2019-11-01 14:45:00,253.96,143.2992,1268.13,1788.22,192.7
2019-11-01 14:30:00,253.8154,143.32,1268.21,1788.98,192.5687
2019-11-01 14:15:00,253.5682,143.31,1267.6858,1790.26,192.4262
2019-11-01 14:00:00,253.65,143.33,1267.09,1789.18,192.36
2019-11-01 13:45:00,253.7563,143.15,1267.3707,1790.2963,192.0
2019-11-01 13:30:00,253.45,143.095,1267.42,1790.2751,191.4246
2019-11-01 13:15:00,253.23,143.21,1265.0551,1789.1899,191.4
2019-11-01 13:00:00,252.55,143.02,1264.4399,1787.32,190.95
2019-11-01 12:45:00,252.88,143.15,1263.3525,1788.27,190.785
2019-11-01 12:30:00,253.0101,143.27,1262.2932,1789.2016,191.0387
2019-11-01 12:15:00,253.0,143.06,1262.1103,1787.3243,190.5569
2019-11-01 12:00:00,253.24,143.41,1263.6899,1791.33,192.09
2019-11-01 11:45:00,253.46,143.39,1263.125,1792.4,192.83
2019-11-01 11:30:00,253.3,143.475,1262.92,1792.5601,192.525
2019-11-01 11:15:00,253.5735,143.6809,1263.4399,1793.85,193.1431
2019-11-01 11:00:00,253.3,143.52,1263.95,1793.5,192.83
2019-11-01 10:45:00,253.3941,143.6123,1263.3,1792.52,192.4391
2019-11-01 10:30:00,253.3881,143.6086,1267.5,1792.8,193.4862
2019-11-01 10:15:00,252.46,143.7928,1269.3199,1795.6852,193.5138
2019-11-01 10:00:00,251.79,143.28,1267.91,1792.35,193.3
2019-11-01 09:45:00,250.91,143.6854,1264.5472,1792.4769,193.3372
2019-10-31 16:00:00,248.67,143.39,1258.8,1777.33,191.68
2019-10-31 15:45:00,247.9349,143.365,1255.5,1775.03,192.21
2019-10-31 15:30:00,247.89,143.2912,1253.3199,1775.16,192.4857
2019-10-31 15:15:00,248.33,143.289,1254.98,1777.395,193.37
2019-10-31 15:00:00,247.75,143.29,1253.54,1775.93,193.04
2019-10-31 14:45:00,246.8944,143.32,1251.8,1774.9004,192.601
2019-10-31 14:30:00,247.35,143.5523,1253.09,1775.6,192.1931
2019-10-31 14:15:00,247.6699,143.4975,1251.08,1775.2912,192.6239
2019-10-31 14:00:00,247.8,143.6,1252.17,1775.4108,192.12
2019-10-31 13:45:00,247.99,143.83,1252.49,1775.87,192.33
2019-10-31 13:30:00,247.8989,143.74,1256.1327,1775.64,192.7669
2019-10-31 13:15:00,247.7625,143.57,1256.0699,1776.03,192.16
2019-10-31 13:00:00,247.63,143.58,1254.6935,1776.01,191.6
2019-10-31 12:45:00,247.4305,143.64,1253.05,1776.3515,191.6611
2019-10-31 12:30:00,247.86,143.9254,1255.55,1777.1863,192.8372
2019-10-31 12:15:00,248.4004,144.0603,1254.4105,1778.3773,193.2362
2019-10-31 12:00:00,248.2091,143.88,1251.67,1778.64,192.76
2019-10-31 11:45:00,248.78,144.0558,1255.325,1780.1,194.96
2019-10-31 11:30:00,248.4748,144.0,1254.65,1777.1548,194.0838
2019-10-31 11:15:00,248.379,144.3262,1256.535,1781.672,193.9492
2019-10-31 11:00:00,247.32,144.21,1258.08,1777.4,194.09
2019-10-31 10:45:00,246.5102,143.836,1254.1424,1775.0816,193.4531
2019-10-31 10:30:00,246.4093,144.0,1253.903,1775.5467,192.72
2019-10-31 10:15:00,246.75,143.77,1255.66,1776.47,192.57
2019-10-31 10:00:00,246.82,144.09,1258.3101,1784.08,193.93
2019-10-31 09:45:00,246.777,144.265,1260.5105,1784.7411,195.5332
2019-10-30 16:00:00,243.29,144.57,1260.63,1780.01,188.18
2019-10-30 15:45:00,243.5514,144.6752,1262.8101,1777.035,188.315
2019-10-30 15:30:00,243.69,144.6,1264.8506,1779.16,188.5931
2019-10-30 15:15:00,242.82,144.55,1264.0924,1778.3179,188.1675
2019-10-30 15:00:00,242.68,144.19,1264.77,1779.7,187.65
2019-10-30 14:45:00,242.29,143.79,1260.57,1774.56,187.27
2019-10-30 14:30:00,242.28,143.7299,1259.515,1771.0,187.11
2019-10-30 14:15:00,242.7101,143.7444,1260.3199,1775.4742,187.2635
2019-10-30 14:00:00,241.66,143.46,1256.36,1768.51,186.08
2019-10-30 13:45:00,241.8,143.645,1257.0601,1769.1233,186.3159
2019-10-30 13:30:00,241.95,143.72,1258.34,1768.2882,187.195
2019-10-30 13:15:00,242.275,143.78,1257.41,1767.8199,187.4861
2019-10-30 13:00:00,242.29,143.72,1256.61,1765.46,187.29
2019-10-30 12:45:00,242.45,143.88,1258.3782,1767.33,187.545
2019-10-30 12:30:00,242.53,143.72,1259.3199,1768.72,188.07
2019-10-30 12:15:00,241.9889,143.769,1257.8105,1769.62,187.6031
2019-10-30 12:00:00,242.05,143.63,1260.33,1772.2,187.57
2019-10-30 11:45:00,241.29,143.615,1257.76,1769.1949,186.89
2019-10-30 11:30:00,242.5593,143.6295,1259.51,1773.22,187.1499
2019-10-30 11:15:00,242.91,143.7302,1262.99,1774.49,187.51
2019-10-30 11:00:00,243.0,143.8,1264.63,1778.76,188.02
2019-10-30 10:45:00,243.0263,143.6147,1260.97,1771.457,187.6661
2019-10-30 10:30:00,243.06,143.54,1261.5699,1769.02,188.31
2019-10-30 10:15:00,243.8741,143.1053,1259.6071,1767.2075,187.662
2019-10-30 10:00:00,243.56,143.32,1258.37,1766.4446,188.11
2019-10-30 09:45:00,242.6587,143.2052,1254.4851,1763.11,187.9368
2019-10-29 16:00:00,243.29,142.82,1260.67,1763.05,189.32
2019-10-29 15:45:00,243.6177,142.9345,1258.7,1763.99,189.4451
2019-10-29 15:30:00,243.72,142.95,1257.822,1765.21,189.4399
2019-10-29 15:15:00,243.405,143.1,1260.0,1767.0,189.69
2019-10-29 15:00:00,242.68,143.09,1256.38,1766.15,189.5796
2019-10-29 14:45:00,243.38,142.93,1256.8218,1765.5601,189.08
2019-10-29 14:30:00,243.73,142.845,1256.672,1764.41,189.49
2019-10-29 14:15:00,243.4252,142.9323,1258.6705,1764.1899,190.0583
2019-10-29 14:00:00,243.67,142.85,1259.34,1764.51,190.31
2019-10-29 13:45:00,243.3802,142.87,1257.75,1762.585,190.72
2019-10-29 13:30:00,243.7164,143.1037,1259.72,1765.5601,190.055
2019-10-29 13:15:00,243.51,143.4,1263.28,1768.04,190.31
2019-10-29 13:00:00,243.57,143.53,1260.55,1762.5627,189.2
2019-10-29 12:45:00,244.23,143.56,1261.4806,1763.1143,189.2461
2019-10-29 12:30:00,244.42,143.56,1262.5096,1764.35,189.3
2019-10-29 12:15:00,243.6633,143.3088,1260.42,1760.35,189.1371
2019-10-29 12:00:00,243.17,143.16,1259.18,1758.46,188.71
2019-10-29 11:45:00,243.747,143.315,1259.4,1757.3254,188.6531
2019-10-29 11:30:00,243.9017,143.035,1263.6818,1757.9918,189.106
2019-10-29 11:15:00,244.5348,143.47,1266.4748,1758.0,189.0937
2019-10-29 11:00:00,245.5,143.42,1269.58,1762.25,189.4
2019-10-29 10:45:00,246.48,143.72,1272.4079,1766.4336,189.9368
2019-10-29 10:30:00,246.3157,143.79,1267.7,1764.205,189.3376
2019-10-29 10:15:00,247.4665,143.908,1262.0883,1769.4665,189.415
2019-10-29 10:00:00,247.91,144.08,1264.11,1772.53,189.96
2019-10-29 09:45:00,248.6649,144.0928,1261.3446,1768.7912,190.1601
2019-10-28 16:00:00,249.04,144.2,1289.47,1777.05,189.46
2019-10-28 15:45:00,248.9551,144.0516,1295.9399,1778.61,189.395
